index,sex,area,effective_sample_size,data_type,value,standard_error,age_start,age_end,year_start,year_end
1343,,France,2089.0,p,0.018190521780756343,0.002923929981737668,60,95,1995,1997
1344,male ,France,887.0,p,0.019165727170236752,0.0046036114043190145,60,95,1995,1997
1345,female,France,1202.0,p,0.01747088186356073,0.0037790087254657963,60,95,1995,1997
1346,,France,1086.0,p,0.0027624309392265192,0.0015926858358637685,60,69,1995,1997
1347,male ,France,475.0,p,0.0042105263157894745,0.0029710171159079398,60,69,1995,1997
1348,female,France,611.0,p,0.0016366612111292965,0.0016353213327130296,60,69,1995,1997
1349,,France,785.0,p,0.016560509554140127,0.0045548684778214405,70,79,1995,1997
1350,male ,France,321.0,p,0.01557632398753894,0.006911479033134997,70,79,1995,1997
1351,female,France,464.0,p,0.017241379310344827,0.0060429700803377295,70,79,1995,1997
1352,,France,218.0,p,0.10091743119266056,0.02040114937332977,80,95,1995,1997
1353,male ,France,91.0,p,0.10989010989010987,0.03278539503948441,80,95,1995,1997
1354,female,France,127.0,p,0.09448818897637797,0.02595577266824944,80,95,1995,1997
1379,,France,2089.0,p,0.018190521780756343,0.002923929981737668,60,95,1995,1997
1380,male ,France,887.0,p,0.019165727170236752,0.0046036114043190145,60,95,1995,1997
1381,female,France,1202.0,p,0.01747088186356073,0.0037790087254657963,60,95,1995,1997
1382,,France,1086.0,p,0.0027624309392265192,0.0015926858358637685,60,69,1995,1997
1383,male ,France,475.0,p,0.0042105263157894745,0.0029710171159079398,60,69,1995,1997
1384,female,France,611.0,p,0.0016366612111292965,0.0016353213327130296,60,69,1995,1997
1385,,France,785.0,p,0.016560509554140127,0.0045548684778214405,70,79,1995,1997
1386,male ,France,321.0,p,0.01557632398753894,0.006911479033134997,70,79,1995,1997
1387,female,France,464.0,p,0.017241379310344827,0.0060429700803377295,70,79,1995,1997
1388,,France,218.0,p,0.10091743119266056,0.02040114937332977,80,95,1995,1997
1389,male ,France,91.0,p,0.10989010989010987,0.03278539503948441,80,95,1995,1997
1390,female,France,127.0,p,0.09448818897637797,0.02595577266824944,80,95,1995,1997
1421,,Iceland,914.0,p,0.0350109409190372,0.006079809730751892,50,95,1996,1996
1422,male ,Iceland,448.0,p,0.029017857142857144,0.007930476519991602,50,95,1996,1996
1423,female,Iceland,487.0,p,0.03901437371663245,0.008774174860159549,50,95,1996,1996
1424,,Iceland,333.0,p,0.003003003003003003,0.002998490599247336,50,59,1996,1996
1425,male ,Iceland,166.0,p,0.0,0.0,50,59,1996,1996
1426,female,Iceland,167.0,p,0.0059880239520958105,0.005970068817367303,50,59,1996,1996
1427,,Iceland,333.0,p,0.012012012012012012,0.005969824917688435,60,69,1996,1996
1428,male ,Iceland,133.0,p,0.015037593984962403,0.010552933081962314,60,69,1996,1996
1429,female,Iceland,200.0,p,0.01,0.007035623639735146,60,69,1996,1996
1430,,Iceland,207.0,p,0.05797101449275361,0.016242482612208533,70,79,1996,1996
1431,male ,Iceland,98.0,p,0.051020408163265314,0.02222733335565147,70,79,1996,1996
1432,female,Iceland,108.0,p,0.06481481481481481,0.0236904916454104,70,79,1996,1996
1433,,Iceland,49.0,p,0.30612244897959184,0.06584017370633362,80,95,1996,1996
1434,male ,Iceland,28.0,p,0.21428571428571427,0.07754430690597278,80,95,1996,1996
1435,female,Iceland,26.0,p,0.3461538461538461,0.09330087000722767,80,95,1996,1996
1436,,Iceland,914.0,p,0.006564551422319475,0.0026711560219076125,50,95,1996,1996
1437,male ,Iceland,448.0,p,0.006696428571428571,0.003853218279144444,50,95,1996,1996
1438,female,Iceland,487.0,p,0.006160164271047228,0.0035456010421223727,50,95,1996,1996
1439,,Iceland,333.0,p,0.0,0.0,50,59,1996,1996
1440,male ,Iceland,166.0,p,0.0,0.0,50,59,1996,1996
1441,female,Iceland,167.0,p,0.0,0.0,50,59,1996,1996
1442,,Iceland,333.0,p,0.0,0.0,60,69,1996,1996
1443,male ,Iceland,133.0,p,0.0,0.0,60,69,1996,1996
1444,female,Iceland,200.0,p,0.0,0.0,60,69,1996,1996
1445,,Iceland,207.0,p,0.004830917874396135,0.004819234863642938,70,79,1996,1996
1446,male ,Iceland,98.0,p,0.010204081632653059,0.010151886499405334,70,79,1996,1996
1447,female,Iceland,108.0,p,0.0,0.0,70,79,1996,1996
1448,,Iceland,49.0,p,0.1020408163265306,0.04324313986644701,80,95,1996,1996
1449,male ,Iceland,28.0,p,0.07142857142857142,0.04867036741923192,80,95,1996,1996
1450,female,Iceland,26.0,p,0.1153846153846154,0.06265626800161944,80,95,1996,1996
1451,,Iceland,914.0,p,0.03172866520787746,0.005797641281871848,50,95,1996,1996
1452,male ,Iceland,448.0,p,0.024553571428571428,0.007311728219142888,50,95,1996,1996
1453,female,Iceland,487.0,p,0.03696098562628337,0.008549273918497713,50,95,1996,1996
1454,,Iceland,333.0,p,0.003003003003003003,0.002998490599247336,50,59,1996,1996
1455,male ,Iceland,166.0,p,0.0,0.0,50,59,1996,1996
1456,female,Iceland,167.0,p,0.0059880239520958105,0.005970068817367303,50,59,1996,1996
1457,,Iceland,333.0,p,0.012012012012012012,0.005969824917688435,60,69,1996,1996
1458,male ,Iceland,133.0,p,0.015037593984962403,0.010552933081962314,60,69,1996,1996
1459,female,Iceland,200.0,p,0.01,0.007035623639735146,60,69,1996,1996
1460,,Iceland,207.0,p,0.05314009661835749,0.015590816501310376,70,79,1996,1996
1461,male ,Iceland,98.0,p,0.040816326530612235,0.0199873311965045,70,79,1996,1996
1462,female,Iceland,108.0,p,0.06481481481481481,0.0236904916454104,70,79,1996,1996
1463,,Iceland,49.0,p,0.2653061224489796,0.06307086779237299,80,95,1996,1996
1464,male ,Iceland,28.0,p,0.17857142857142858,0.07237888244444443,80,95,1996,1996
1465,female,Iceland,26.0,p,0.3076923076923077,0.09051513929454648,80,95,1996,1996
1496,,Iceland,914.0,p,0.0350109409190372,0.006079809730751892,50,95,1996,1996
1497,male ,Iceland,448.0,p,0.029017857142857144,0.007930476519991602,50,95,1996,1996
1498,female,Iceland,487.0,p,0.03901437371663245,0.008774174860159549,50,95,1996,1996
1499,,Iceland,333.0,p,0.003003003003003003,0.002998490599247336,50,59,1996,1996
1500,male ,Iceland,166.0,p,0.0,0.0,50,59,1996,1996
1501,female,Iceland,167.0,p,0.0059880239520958105,0.005970068817367303,50,59,1996,1996
1502,,Iceland,333.0,p,0.012012012012012012,0.005969824917688435,60,69,1996,1996
1503,male ,Iceland,133.0,p,0.015037593984962403,0.010552933081962314,60,69,1996,1996
1504,female,Iceland,200.0,p,0.01,0.007035623639735146,60,69,1996,1996
1505,,Iceland,207.0,p,0.05797101449275361,0.016242482612208533,70,79,1996,1996
1506,male ,Iceland,98.0,p,0.051020408163265314,0.02222733335565147,70,79,1996,1996
1507,female,Iceland,108.0,p,0.06481481481481481,0.0236904916454104,70,79,1996,1996
1508,,Iceland,49.0,p,0.30612244897959184,0.06584017370633362,80,95,1996,1996
1509,male ,Iceland,28.0,p,0.21428571428571427,0.07754430690597278,80,95,1996,1996
1510,female,Iceland,26.0,p,0.3461538461538461,0.09330087000722767,80,95,1996,1996
1511,,Iceland,914.0,p,0.006564551422319475,0.0026711560219076125,50,95,1996,1996
1512,male ,Iceland,448.0,p,0.006696428571428571,0.003853218279144444,50,95,1996,1996
1513,female,Iceland,487.0,p,0.006160164271047228,0.0035456010421223727,50,95,1996,1996
1514,,Iceland,333.0,p,0.0,0.0,50,59,1996,1996
1515,male ,Iceland,166.0,p,0.0,0.0,50,59,1996,1996
1516,female,Iceland,167.0,p,0.0,0.0,50,59,1996,1996
1517,,Iceland,333.0,p,0.0,0.0,60,69,1996,1996
1518,male ,Iceland,133.0,p,0.0,0.0,60,69,1996,1996
1519,female,Iceland,200.0,p,0.0,0.0,60,69,1996,1996
1520,,Iceland,207.0,p,0.004830917874396135,0.004819234863642938,70,79,1996,1996
1521,male ,Iceland,98.0,p,0.010204081632653059,0.010151886499405334,70,79,1996,1996
1522,female,Iceland,108.0,p,0.0,0.0,70,79,1996,1996
1523,,Iceland,49.0,p,0.1020408163265306,0.04324313986644701,80,95,1996,1996
1524,male ,Iceland,28.0,p,0.07142857142857142,0.04867036741923192,80,95,1996,1996
1525,female,Iceland,26.0,p,0.1153846153846154,0.06265626800161944,80,95,1996,1996
1526,,Iceland,914.0,p,0.03172866520787746,0.005797641281871848,50,95,1996,1996
1527,male ,Iceland,448.0,p,0.024553571428571428,0.007311728219142888,50,95,1996,1996
1528,female,Iceland,487.0,p,0.03696098562628337,0.008549273918497713,50,95,1996,1996
1529,,Iceland,333.0,p,0.003003003003003003,0.002998490599247336,50,59,1996,1996
1530,male ,Iceland,166.0,p,0.0,0.0,50,59,1996,1996
1531,female,Iceland,167.0,p,0.0059880239520958105,0.005970068817367303,50,59,1996,1996
1532,,Iceland,333.0,p,0.012012012012012012,0.005969824917688435,60,69,1996,1996
1533,male ,Iceland,133.0,p,0.015037593984962403,0.010552933081962314,60,69,1996,1996
1534,female,Iceland,200.0,p,0.01,0.007035623639735146,60,69,1996,1996
1535,,Iceland,207.0,p,0.05314009661835749,0.015590816501310376,70,79,1996,1996
1536,male ,Iceland,98.0,p,0.040816326530612235,0.0199873311965045,70,79,1996,1996
1537,female,Iceland,108.0,p,0.06481481481481481,0.0236904916454104,70,79,1996,1996
1538,,Iceland,49.0,p,0.2653061224489796,0.06307086779237299,80,95,1996,1996
1539,male ,Iceland,28.0,p,0.17857142857142858,0.07237888244444443,80,95,1996,1996
1540,female,Iceland,26.0,p,0.3076923076923077,0.09051513929454648,80,95,1996,1996
1577,,US,2361.0,p,0.013130029648454044,0.0023426900166560864,69,97,1997,1998
1578,,US,387.0,p,0.00516795865633075,0.00364484374730477,69,74,1997,1998
1579,,US,1185.0,p,0.0059071729957805895,0.002226097283686758,75,79,1997,1998
1580,,US,529.0,p,0.02457466918714556,0.006731518116032964,80,84,1997,1998
1581,,US,215.0,p,0.027906976744186046,0.011232878939551973,85,89,1997,1998
1582,,US,45.0,p,0.04444444444444445,0.030720653856781813,90,97,1997,1998
1583,,US,1998.0,p,0.015015015015015015,0.002720695564356816,69,97,1997,1998
1584,,US,267.0,p,0.003745318352059925,0.003738298067814604,69,74,1997,1998
1585,,US,1032.0,p,0.0067829457364341076,0.0025550029550588005,75,79,1997,1998
1586,,US,466.0,p,0.027896995708154508,0.0076285483320011485,80,84,1997,1998
1587,,US,191.0,p,0.031413612565445025,0.012621513568895256,85,89,1997,1998
1588,,US,42.0,p,0.047619047619047616,0.032860264730588284,90,97,1997,1998
1589,,US,363.0,p,0.0027548209366391185,0.0027510238005316106,69,97,1997,1998
1590,,US,120.0,p,0.008333333333333333,0.00829853847016092,69,74,1997,1998
1591,,US,153.0,p,0.0,0.0,75,79,1997,1998
1592,,US,63.0,p,0.0,0.0,80,84,1997,1998
1593,,US,24.0,p,0.0,0.0,85,89,1997,1998
1594,,US,3.0,p,0.0,0.0,90,97,1997,1998
1631,,US,5875.0,p,0.00425531914893617,0.0008492511252163103,40,95,2004,2004
1632,male,US,2447.0,p,0.005312627707396813,0.001469538637257034,40,95,2004,2004
1633,female,US,3428.0,p,0.003500583430571762,0.0010087611176481837,40,95,2004,2004
1634,,US,2296.0,p,0.0,0.0,40,49,2004,2004
1635,male,US,957.0,p,0.0,0.0,40,49,2004,2004
1636,female,US,1339.0,p,0.0,0.0,40,49,2004,2004
1637,,US,1794.0,p,0.002229654403567447,0.0011135836685447363,50,59,2004,2004
1638,male,US,739.0,p,0.0054127198917456034,0.002699025623591833,50,59,2004,2004
1639,female,US,1055.0,p,0.0,0.0,50,59,2004,2004
1640,,US,1135.0,p,0.002643171806167401,0.0015240178317578322,60,69,2004,2004
1641,male,US,470.0,p,0.00425531914893617,0.003002556147853793,60,69,2004,2004
1642,female,US,665.0,p,0.001503759398496241,0.0015026283269571178,60,69,2004,2004
1643,,US,532.0,p,0.015037593984962403,0.005276466540981157,70,79,2004,2004
1644,male,US,236.0,p,0.0211864406779661,0.009373957661685514,70,79,2004,2004
1645,female,US,296.0,p,0.010135135135135136,0.005821794492937632,70,79,2004,2004
1646,,US,118.0,p,0.0847457627118644,0.025638278852014102,80,95,2004,2004
1647,male,US,45.0,p,0.04444444444444445,0.030720653856781813,80,95,2004,2004
1648,female,US,73.0,p,0.1095890410958904,0.03656094239957231,80,95,2004,2004
1685,,US,5875.0,p,0.00425531914893617,0.0008492511252163103,40,95,2004,2004
1686,male,US,2447.0,p,0.005312627707396813,0.001469538637257034,40,95,2004,2004
1687,female,US,3428.0,p,0.003500583430571762,0.0010087611176481837,40,95,2004,2004
1688,,US,2296.0,p,0.0,0.0,40,49,2004,2004
1689,male,US,957.0,p,0.0,0.0,40,49,2004,2004
1690,female,US,1339.0,p,0.0,0.0,40,49,2004,2004
1691,,US,1794.0,p,0.002229654403567447,0.0011135836685447363,50,59,2004,2004
1692,male,US,739.0,p,0.0054127198917456034,0.002699025623591833,50,59,2004,2004
1693,female,US,1055.0,p,0.0,0.0,50,59,2004,2004
1694,,US,1135.0,p,0.002643171806167401,0.0015240178317578322,60,69,2004,2004
1695,male,US,470.0,p,0.00425531914893617,0.003002556147853793,60,69,2004,2004
1696,female,US,665.0,p,0.001503759398496241,0.0015026283269571178,60,69,2004,2004
1697,,US,532.0,p,0.015037593984962403,0.005276466540981157,70,79,2004,2004
1698,male,US,236.0,p,0.0211864406779661,0.009373957661685514,70,79,2004,2004
1699,female,US,296.0,p,0.010135135135135136,0.005821794492937632,70,79,2004,2004
1700,,US,118.0,p,0.0847457627118644,0.025638278852014102,80,95,2004,2004
1701,male,US,45.0,p,0.04444444444444445,0.030720653856781813,80,95,2004,2004
1702,female,US,73.0,p,0.1095890410958904,0.03656094239957231,80,95,2004,2004
1703,,India,3723.0,p,0.0190706419554123,0.0022415839299163424,40,95,1996,2000
1704,,India,1424.0,p,0.009129213483146069,0.0025204042256952624,40,49,1996,2000
1705,,India,1047.0,p,0.013371537726838587,0.0035497204788805118,50,59,1996,2000
1706,,India,899.0,p,0.03448275862068965,0.006085568733159066,60,69,1996,2000
1707,,India,353.0,p,0.036827195467422094,0.010024185080076159,70,95,1996,2000
1708,,India,3723.0,p,0.0190706419554123,0.0022415839299163424,40,95,1996,2000
1709,,India,1424.0,p,0.009129213483146069,0.0025204042256952624,40,49,1996,2000
1710,,India,1047.0,p,0.013371537726838587,0.0035497204788805118,50,59,1996,2000
1711,,India,899.0,p,0.03448275862068965,0.006085568733159066,60,69,1996,2000
1712,,India,353.0,p,0.036827195467422094,0.010024185080076159,70,95,1996,2000
1773,,US,2776.0,p,0.005403458213256484,0.001391392442702208,50,95,1997,1999
1774,male,US,1088.0,p,0.005514705882352942,0.0022451528470060107,50,95,1997,1999
1775,female,US,1688.0,p,0.00533175355450237,0.0017725069199084876,50,95,1997,1999
1776,,US,1270.0,p,0.0007874015748031496,0.0007870915131353674,50,59,1997,1999
1777,male,US,491.0,p,0.0,0.0,50,59,1997,1999
1778,female,US,779.0,p,0.0012836970474967909,0.0012828728438500265,50,59,1997,1999
1779,,US,859.0,p,0.004656577415599534,0.002322861454013684,60,69,1997,1999
1780,male,US,347.0,p,0.008645533141210375,0.004969876954134296,60,69,1997,1999
1781,female,US,512.0,p,0.001953125,0.0019512167191340067,60,69,1997,1999
1782,,US,514.0,p,0.007782101167315175,0.003875880738051286,70,79,1997,1999
1783,male,US,214.0,p,0.009345794392523364,0.006577521377784732,70,79,1997,1999
1784,female,US,300.0,p,0.006666666666666667,0.004698305447081328,70,79,1997,1999
1785,,US,133.0,p,0.045112781954887216,0.017996996169406698,80,95,1997,1999
1786,male,US,36.0,p,0.027777777777777776,0.027389258255090816,80,95,1997,1999
1787,female,US,97.0,p,0.05154639175257732,0.02245025686943881,80,95,1997,1999
1848,,US,2776.0,p,0.005403458213256484,0.001391392442702208,50,95,1997,1999
1849,male,US,1088.0,p,0.005514705882352942,0.0022451528470060107,50,95,1997,1999
1850,female,US,1688.0,p,0.00533175355450237,0.0017725069199084876,50,95,1997,1999
1851,,US,1270.0,p,0.0007874015748031496,0.0007870915131353674,50,59,1997,1999
1852,male,US,491.0,p,0.0,0.0,50,59,1997,1999
1853,female,US,779.0,p,0.0012836970474967909,0.0012828728438500265,50,59,1997,1999
1854,,US,859.0,p,0.004656577415599534,0.002322861454013684,60,69,1997,1999
1855,male,US,347.0,p,0.008645533141210375,0.004969876954134296,60,69,1997,1999
1856,female,US,512.0,p,0.001953125,0.0019512167191340067,60,69,1997,1999
1857,,US,514.0,p,0.007782101167315175,0.003875880738051286,70,79,1997,1999
1858,male,US,214.0,p,0.009345794392523364,0.006577521377784732,70,79,1997,1999
1859,female,US,300.0,p,0.006666666666666667,0.004698305447081328,70,79,1997,1999
1860,,US,133.0,p,0.045112781954887216,0.017996996169406698,80,95,1997,1999
1861,male,US,36.0,p,0.027777777777777776,0.027389258255090816,80,95,1997,1999
1862,female,US,97.0,p,0.05154639175257732,0.02245025686943881,80,95,1997,1999
1863,,China,1023.0,p,0.15542521994134895,0.011327706366361837,50,95,2002,2003
1864,male,China,459.0,p,0.1503267973856209,0.016681604506704088,50,95,2002,2003
1865,female,China,564.0,p,0.1595744680851064,0.015420262598861275,50,95,2002,2003
1866,,China,212.0,p,0.05660377358490566,0.01587091002147295,50,59,2002,2003
1867,,China,311.0,p,0.13504823151125406,0.019380286888008986,60,69,2002,2003
1868,,China,381.0,p,0.2020997375328084,0.020572860956408118,70,79,2002,2003
1869,,China,119.0,p,0.2352941176470588,0.038884746296188114,80,95,2002,2003
1870,,China,1023.0,p,0.01857282502443793,0.004221144373177463,50,95,2002,2003
1871,,China,1023.0,p,0.13685239491691106,0.010745606159382904,50,95,2002,2003
1872,,China,1023.0,p,0.15542521994134895,0.011327706366361837,50,95,2002,2003
1873,male,China,459.0,p,0.1503267973856209,0.016681604506704088,50,95,2002,2003
1874,female,China,564.0,p,0.1595744680851064,0.015420262598861275,50,95,2002,2003
1875,,China,212.0,p,0.05660377358490566,0.01587091002147295,50,59,2002,2003
1876,,China,311.0,p,0.13504823151125406,0.019380286888008986,60,69,2002,2003
1877,,China,381.0,p,0.2020997375328084,0.020572860956408118,70,79,2002,2003
1878,,China,119.0,p,0.2352941176470588,0.038884746296188114,80,95,2002,2003
1879,,China,1023.0,p,0.01857282502443793,0.004221144373177463,50,95,2002,2003
1880,,China,1023.0,p,0.13685239491691106,0.010745606159382904,50,95,2002,2003
1881,,7 countries,4753.0,p,0.03492531033031769,0.002662972567795865,65,95,2006,2006
1882,,Norway,744.0,p,0.03494623655913978,0.006732703557277566,65,95,2006,2006
1883,,Estonia,914.0,p,0.038293216630196934,0.006347594367660586,65,95,2006,2006
1884,,Northern Ireland,634.0,p,0.03785488958990536,0.007579431835331564,65,95,2006,2006
1885,,France,703.0,p,0.02987197724039829,0.006420499953518088,65,95,2006,2006
1886,,Italy,605.0,p,0.03636363636363636,0.007610488881468653,65,95,2006,2006
1887,,Greece,587.0,p,0.04770017035775128,0.00879686177061066,65,95,2006,2006
1888,,Spain,566.0,p,0.01413427561837456,0.004961779337017628,65,95,2006,2006
1889,male,7 countries,2128.0,p,0.02584586466165413,0.003439723712836705,65,95,2006,2006
1890,female,7 countries,2625.0,p,0.04228571428571429,0.003927807223135902,65,95,2006,2006
1891,,7 countries,1593.0,p,0.01004394224733208,0.0024983436410582678,65,69,2006,2006
1892,male,7 countries,782.0,p,0.008951406649616368,0.0033681369489932216,65,69,2006,2006
1893,female,7 countries,871.0,p,0.010332950631458095,0.0034264756913288392,65,69,2006,2006
1894,,7 countries,1558.0,p,0.021822849807445442,0.003701525639884993,70,74,2006,2006
1895,male,7 countries,712.0,p,0.01966292134831461,0.005203214606036072,70,74,2006,2006
1896,female,7 countries,846.0,p,0.023640661938534282,0.005223354202735696,70,74,2006,2006
1897,,7 countries,918.0,p,0.0392156862745098,0.006406510188363444,75,79,2006,2006
1898,male,7 countries,418.0,p,0.045454545454545456,0.010188231994668735,75,79,2006,2006
1899,female,7 countries,508.0,p,0.03346456692913386,0.007979389011374323,75,79,2006,2006
1900,,7 countries,616.0,p,0.12987012987012986,0.013544292373736937,80,95,2006,2006
1901,male,7 countries,216.0,p,0.06944444444444445,0.01729669118168202,80,95,2006,2006
1902,female,7 countries,400.0,p,0.1625,0.01844544320421713,80,95,2006,2006
1903,,7 countries,4753.0,p,0.022932884494003783,0.0021712390091850877,65,95,2006,2006
1904,male,7 countries,2128.0,p,0.016917293233082706,0.002795597574788585,65,95,2006,2006
1905,female,7 countries,2625.0,p,0.02780952380952381,0.003209281432405901,65,95,2006,2006
1906,,7 countries,1593.0,p,0.006905210295040804,0.002074798467107082,65,69,2006,2006
1907,male,7 countries,782.0,p,0.003836317135549872,0.0022106461214201774,65,69,2006,2006
1908,female,7 countries,871.0,p,0.009184845005740528,0.003232385566421909,65,69,2006,2006
1909,,7 countries,1558.0,p,0.014120667522464696,0.002989205469628413,70,74,2006,2006
1910,male,7 countries,712.0,p,0.01404494382022472,0.004410101302900186,70,74,2006,2006
1911,female,7 countries,846.0,p,0.014184397163120569,0.004065538740254475,70,74,2006,2006
1912,,7 countries,918.0,p,0.023965141612200442,0.005047790517289253,75,79,2006,2006
1913,male,7 countries,418.0,p,0.02631578947368421,0.007829411592228918,75,79,2006,2006
1914,female,7 countries,508.0,p,0.021653543307086614,0.006457716401386614,75,79,2006,2006
1915,,7 countries,616.0,p,0.08766233766233766,0.011394465805956143,80,95,2006,2006
1916,male,7 countries,216.0,p,0.05555555555555555,0.015585655769077281,80,95,2006,2006
1917,female,7 countries,400.0,p,0.105,0.015327671055969331,80,95,2006,2006
1918,,7 countries,4753.0,p,0.011992425836313906,0.0015788822796100055,65,95,2006,2006
1919,male,7 countries,2128.0,p,0.008928571428571428,0.002039189822444825,65,95,2006,2006
1920,female,7 countries,2625.0,p,0.014476190476190476,0.002331288659415444,65,95,2006,2006
1921,,7 countries,1593.0,p,0.0031387319522912733,0.0014014789771180276,65,69,2006,2006
1922,male,7 countries,782.0,p,0.005115089514066497,0.0025509953358926925,65,69,2006,2006
1923,female,7 countries,871.0,p,0.001148105625717566,0.001147446363173561,65,69,2006,2006
1924,,7 countries,1558.0,p,0.007702182284980746,0.002214849330428984,70,74,2006,2006
1925,male,7 countries,712.0,p,0.005617977528089888,0.0028010872328817524,70,74,2006,2006
1926,female,7 countries,846.0,p,0.009456264775413713,0.003327449387002397,70,74,2006,2006
1927,,7 countries,918.0,p,0.015250544662309368,0.004044680407244236,75,79,2006,2006
1928,male,7 countries,418.0,p,0.019138755980861243,0.0067015073646019465,75,79,2006,2006
1929,female,7 countries,508.0,p,0.011811023622047244,0.0047932702460498425,75,79,2006,2006
1930,,7 countries,616.0,p,0.04220779220779222,0.008101055575433353,80,95,2006,2006
1931,male,7 countries,216.0,p,0.013888888888888888,0.007962873240953044,80,95,2006,2006
1932,female,7 countries,400.0,p,0.0575,0.011639775556255371,80,95,2006,2006
1933,,7 countries,4753.0,p,0.03492531033031769,0.002662972567795865,65,95,2006,2006
1934,,Norway,744.0,p,0.03494623655913978,0.006732703557277566,65,95,2006,2006
1935,,Estonia,914.0,p,0.038293216630196934,0.006347594367660586,65,95,2006,2006
1936,,Northern Ireland,634.0,p,0.03785488958990536,0.007579431835331564,65,95,2006,2006
1937,,France,703.0,p,0.02987197724039829,0.006420499953518088,65,95,2006,2006
1938,,Italy,605.0,p,0.03636363636363636,0.007610488881468653,65,95,2006,2006
1939,,Greece,587.0,p,0.04770017035775128,0.00879686177061066,65,95,2006,2006
1940,,Spain,566.0,p,0.01413427561837456,0.004961779337017628,65,95,2006,2006
1941,male,7 countries,2128.0,p,0.02584586466165413,0.003439723712836705,65,95,2006,2006
1942,female,7 countries,2625.0,p,0.04228571428571429,0.003927807223135902,65,95,2006,2006
1943,,7 countries,1593.0,p,0.01004394224733208,0.0024983436410582678,65,69,2006,2006
1944,male,7 countries,782.0,p,0.008951406649616368,0.0033681369489932216,65,69,2006,2006
1945,female,7 countries,871.0,p,0.010332950631458095,0.0034264756913288392,65,69,2006,2006
1946,,7 countries,1558.0,p,0.021822849807445442,0.003701525639884993,70,74,2006,2006
1947,male,7 countries,712.0,p,0.01966292134831461,0.005203214606036072,70,74,2006,2006
1948,female,7 countries,846.0,p,0.023640661938534282,0.005223354202735696,70,74,2006,2006
1949,,7 countries,918.0,p,0.0392156862745098,0.006406510188363444,75,79,2006,2006
1950,male,7 countries,418.0,p,0.045454545454545456,0.010188231994668735,75,79,2006,2006
1951,female,7 countries,508.0,p,0.03346456692913386,0.007979389011374323,75,79,2006,2006
1952,,7 countries,616.0,p,0.12987012987012986,0.013544292373736937,80,95,2006,2006
1953,male,7 countries,216.0,p,0.06944444444444445,0.01729669118168202,80,95,2006,2006
1954,female,7 countries,400.0,p,0.1625,0.01844544320421713,80,95,2006,2006
1955,,7 countries,4753.0,p,0.022932884494003783,0.0021712390091850877,65,95,2006,2006
1956,male,7 countries,2128.0,p,0.016917293233082706,0.002795597574788585,65,95,2006,2006
1957,female,7 countries,2625.0,p,0.02780952380952381,0.003209281432405901,65,95,2006,2006
1958,,7 countries,1593.0,p,0.006905210295040804,0.002074798467107082,65,69,2006,2006
1959,male,7 countries,782.0,p,0.003836317135549872,0.0022106461214201774,65,69,2006,2006
1960,female,7 countries,871.0,p,0.009184845005740528,0.003232385566421909,65,69,2006,2006
1961,,7 countries,1558.0,p,0.014120667522464696,0.002989205469628413,70,74,2006,2006
1962,male,7 countries,712.0,p,0.01404494382022472,0.004410101302900186,70,74,2006,2006
1963,female,7 countries,846.0,p,0.014184397163120569,0.004065538740254475,70,74,2006,2006
1964,,7 countries,918.0,p,0.023965141612200442,0.005047790517289253,75,79,2006,2006
1965,male,7 countries,418.0,p,0.02631578947368421,0.007829411592228918,75,79,2006,2006
1966,female,7 countries,508.0,p,0.021653543307086614,0.006457716401386614,75,79,2006,2006
1967,,7 countries,616.0,p,0.08766233766233766,0.011394465805956143,80,95,2006,2006
1968,male,7 countries,216.0,p,0.05555555555555555,0.015585655769077281,80,95,2006,2006
1969,female,7 countries,400.0,p,0.105,0.015327671055969331,80,95,2006,2006
1970,,7 countries,4753.0,p,0.011992425836313906,0.0015788822796100055,65,95,2006,2006
1971,male,7 countries,2128.0,p,0.008928571428571428,0.002039189822444825,65,95,2006,2006
1972,female,7 countries,2625.0,p,0.014476190476190476,0.002331288659415444,65,95,2006,2006
1973,,7 countries,1593.0,p,0.0031387319522912733,0.0014014789771180276,65,69,2006,2006
1974,male,7 countries,782.0,p,0.005115089514066497,0.0025509953358926925,65,69,2006,2006
1975,female,7 countries,871.0,p,0.001148105625717566,0.001147446363173561,65,69,2006,2006
1976,,7 countries,1558.0,p,0.007702182284980746,0.002214849330428984,70,74,2006,2006
1977,male,7 countries,712.0,p,0.005617977528089888,0.0028010872328817524,70,74,2006,2006
1978,female,7 countries,846.0,p,0.009456264775413713,0.003327449387002397,70,74,2006,2006
1979,,7 countries,918.0,p,0.015250544662309368,0.004044680407244236,75,79,2006,2006
1980,male,7 countries,418.0,p,0.019138755980861243,0.0067015073646019465,75,79,2006,2006
1981,female,7 countries,508.0,p,0.011811023622047244,0.0047932702460498425,75,79,2006,2006
1982,,7 countries,616.0,p,0.04220779220779222,0.008101055575433353,80,95,2006,2006
1983,male,7 countries,216.0,p,0.013888888888888888,0.007962873240953044,80,95,2006,2006
1984,female,7 countries,400.0,p,0.0575,0.011639775556255371,80,95,2006,2006
1985,,Greece,2554.0,p,0.025058731401722788,0.003092846179036477,60,95,2000,2000
1986,male,Greece,1352.0,p,0.024408284023668642,0.0041967618975902714,60,95,2000,2000
1987,female,Greece,1202.0,p,0.02579034941763728,0.004571961798577112,60,95,2000,2000
