index,sex,area,effective_sample_size,data_type,value,standard_error,age_start,age_end,year_start,year_end
1284,male ,JPN,180.0,p,0.011111111111111113,0.007812971522121846,70,79,1998,1998
1285,female,JPN,211.0,p,0.0,0.0,70,79,1998,1998
1286,,JPN,90.0,p,0.022222222222222227,0.015537908861780022,80,95,1998,1998
1287,male ,JPN,32.0,p,0.0625,0.0427908248050911,80,95,1998,1998
1288,female,JPN,58.0,p,0.0,0.0,80,95,1998,1998
1289,,JPN,1486.0,p,0.006729475100942128,0.002120874471397095,50,95,1998,1998
1290,male ,JPN,597.0,p,0.011725293132328308,0.0044056858787776855,50,95,1998,1998
1291,female,JPN,889.0,p,0.003374578177727784,0.0019450234729413106,50,95,1998,1998
1292,,JPN,440.0,p,0.004545454545454545,0.003206808590692676,50,59,1998,1998
1293,male ,JPN,155.0,p,0.0,0.0,50,59,1998,1998
1294,female,JPN,285.0,p,0.007017543859649123,0.004944711134424521,50,59,1998,1998
1295,,JPN,565.0,p,0.008849557522123894,0.003940091830785214,60,69,1998,1998
1296,male ,JPN,231.0,p,0.017316017316017316,0.008582720196735352,60,69,1998,1998
1297,female,JPN,334.0,p,0.0029940119760479052,0.002989526562329195,60,69,1998,1998
1298,,JPN,391.0,p,0.005115089514066497,0.0036076522015699546,70,79,1998,1998
1299,male ,JPN,180.0,p,0.011111111111111113,0.007812971522121846,70,79,1998,1998
1300,female,JPN,211.0,p,0.0,0.0,70,79,1998,1998
1301,,JPN,90.0,p,0.011111111111111113,0.01104921028901948,80,95,1998,1998
1302,male ,JPN,32.0,p,0.03125,0.030757843257858637,80,95,1998,1998
1303,female,JPN,58.0,p,0.0,0.0,80,95,1998,1998
1304,,JPN,1486.0,p,0.002018842530282638,0.0011644021233776381,50,95,1998,1998
1305,male ,JPN,597.0,p,0.005025125628140704,0.0028939588612122303,50,95,1998,1998
1306,female,JPN,889.0,p,0.0,0.0,50,95,1998,1998
1307,,JPN,440.0,p,0.0,0.0,50,59,1998,1998
1308,male ,JPN,155.0,p,0.0,0.0,50,59,1998,1998
1309,female,JPN,285.0,p,0.0,0.0,50,59,1998,1998
1310,,JPN,565.0,p,0.003539823008849557,0.0024985987796758173,60,69,1998,1998
1311,male ,JPN,231.0,p,0.008658008658008658,0.006095576262700718,60,69,1998,1998
1312,female,JPN,334.0,p,0.0,0.0,60,69,1998,1998
1313,,JPN,391.0,p,0.0,0.0,70,79,1998,1998
1314,male ,JPN,180.0,p,0.0,0.0,70,79,1998,1998
1315,female,JPN,211.0,p,0.0,0.0,70,79,1998,1998
1316,,JPN,90.0,p,0.011111111111111113,0.01104921028901948,80,95,1998,1998
1317,male ,JPN,32.0,p,0.03125,0.030757843257858637,80,95,1998,1998
1318,female,JPN,58.0,p,0.0,0.0,80,95,1998,1998
1343,,FRA,2089.0,p,0.018190521780756343,0.002923929981737668,60,95,1995,1997
1344,male ,FRA,887.0,p,0.019165727170236752,0.0046036114043190145,60,95,1995,1997
1345,female,FRA,1202.0,p,0.01747088186356073,0.0037790087254657963,60,95,1995,1997
1346,,FRA,1086.0,p,0.0027624309392265192,0.0015926858358637685,60,69,1995,1997
1347,male ,FRA,475.0,p,0.0042105263157894745,0.0029710171159079398,60,69,1995,1997
1348,female,FRA,611.0,p,0.0016366612111292965,0.0016353213327130296,60,69,1995,1997
1349,,FRA,785.0,p,0.016560509554140127,0.0045548684778214405,70,79,1995,1997
1350,male ,FRA,321.0,p,0.01557632398753894,0.006911479033134997,70,79,1995,1997
1351,female,FRA,464.0,p,0.017241379310344827,0.0060429700803377295,70,79,1995,1997
1352,,FRA,218.0,p,0.10091743119266056,0.02040114937332977,80,95,1995,1997
1353,male ,FRA,91.0,p,0.10989010989010987,0.03278539503948441,80,95,1995,1997
1354,female,FRA,127.0,p,0.09448818897637797,0.02595577266824944,80,95,1995,1997
1379,,FRA,2089.0,p,0.018190521780756343,0.002923929981737668,60,95,1995,1997
1380,male ,FRA,887.0,p,0.019165727170236752,0.0046036114043190145,60,95,1995,1997
1381,female,FRA,1202.0,p,0.01747088186356073,0.0037790087254657963,60,95,1995,1997
1382,,FRA,1086.0,p,0.0027624309392265192,0.0015926858358637685,60,69,1995,1997
1383,male ,FRA,475.0,p,0.0042105263157894745,0.0029710171159079398,60,69,1995,1997
1384,female,FRA,611.0,p,0.0016366612111292965,0.0016353213327130296,60,69,1995,1997
1385,,FRA,785.0,p,0.016560509554140127,0.0045548684778214405,70,79,1995,1997
1386,male ,FRA,321.0,p,0.01557632398753894,0.006911479033134997,70,79,1995,1997
1387,female,FRA,464.0,p,0.017241379310344827,0.0060429700803377295,70,79,1995,1997
1388,,FRA,218.0,p,0.10091743119266056,0.02040114937332977,80,95,1995,1997
1389,male ,FRA,91.0,p,0.10989010989010987,0.03278539503948441,80,95,1995,1997
1390,female,FRA,127.0,p,0.09448818897637797,0.02595577266824944,80,95,1995,1997
1421,,ISL,914.0,p,0.0350109409190372,0.006079809730751892,50,95,1996,1996
1422,male ,ISL,448.0,p,0.029017857142857144,0.007930476519991602,50,95,1996,1996
1423,female,ISL,487.0,p,0.03901437371663245,0.008774174860159549,50,95,1996,1996
1424,,ISL,333.0,p,0.003003003003003003,0.002998490599247336,50,59,1996,1996
1425,male ,ISL,166.0,p,0.0,0.0,50,59,1996,1996
1426,female,ISL,167.0,p,0.0059880239520958105,0.005970068817367303,50,59,1996,1996
1427,,ISL,333.0,p,0.012012012012012012,0.005969824917688435,60,69,1996,1996
1428,male ,ISL,133.0,p,0.015037593984962403,0.010552933081962314,60,69,1996,1996
1429,female,ISL,200.0,p,0.01,0.007035623639735146,60,69,1996,1996
1430,,ISL,207.0,p,0.05797101449275361,0.016242482612208533,70,79,1996,1996
1431,male ,ISL,98.0,p,0.051020408163265314,0.02222733335565147,70,79,1996,1996
1432,female,ISL,108.0,p,0.06481481481481481,0.0236904916454104,70,79,1996,1996
1433,,ISL,49.0,p,0.30612244897959184,0.06584017370633362,80,95,1996,1996
1434,male ,ISL,28.0,p,0.21428571428571427,0.07754430690597278,80,95,1996,1996
1435,female,ISL,26.0,p,0.3461538461538461,0.09330087000722767,80,95,1996,1996
1436,,ISL,914.0,p,0.006564551422319475,0.0026711560219076125,50,95,1996,1996
1437,male ,ISL,448.0,p,0.006696428571428571,0.003853218279144444,50,95,1996,1996
1438,female,ISL,487.0,p,0.006160164271047228,0.0035456010421223727,50,95,1996,1996
1439,,ISL,333.0,p,0.0,0.0,50,59,1996,1996
1440,male ,ISL,166.0,p,0.0,0.0,50,59,1996,1996
1441,female,ISL,167.0,p,0.0,0.0,50,59,1996,1996
1442,,ISL,333.0,p,0.0,0.0,60,69,1996,1996
1443,male ,ISL,133.0,p,0.0,0.0,60,69,1996,1996
1444,female,ISL,200.0,p,0.0,0.0,60,69,1996,1996
1445,,ISL,207.0,p,0.004830917874396135,0.004819234863642938,70,79,1996,1996
1446,male ,ISL,98.0,p,0.010204081632653059,0.010151886499405334,70,79,1996,1996
1447,female,ISL,108.0,p,0.0,0.0,70,79,1996,1996
1448,,ISL,49.0,p,0.1020408163265306,0.04324313986644701,80,95,1996,1996
1449,male ,ISL,28.0,p,0.07142857142857142,0.04867036741923192,80,95,1996,1996
1450,female,ISL,26.0,p,0.1153846153846154,0.06265626800161944,80,95,1996,1996
1451,,ISL,914.0,p,0.03172866520787746,0.005797641281871848,50,95,1996,1996
1452,male ,ISL,448.0,p,0.024553571428571428,0.007311728219142888,50,95,1996,1996
1453,female,ISL,487.0,p,0.03696098562628337,0.008549273918497713,50,95,1996,1996
1454,,ISL,333.0,p,0.003003003003003003,0.002998490599247336,50,59,1996,1996
1455,male ,ISL,166.0,p,0.0,0.0,50,59,1996,1996
1456,female,ISL,167.0,p,0.0059880239520958105,0.005970068817367303,50,59,1996,1996
1457,,ISL,333.0,p,0.012012012012012012,0.005969824917688435,60,69,1996,1996
1458,male ,ISL,133.0,p,0.015037593984962403,0.010552933081962314,60,69,1996,1996
1459,female,ISL,200.0,p,0.01,0.007035623639735146,60,69,1996,1996
1460,,ISL,207.0,p,0.05314009661835749,0.015590816501310376,70,79,1996,1996
1461,male ,ISL,98.0,p,0.040816326530612235,0.0199873311965045,70,79,1996,1996
1462,female,ISL,108.0,p,0.06481481481481481,0.0236904916454104,70,79,1996,1996
1463,,ISL,49.0,p,0.2653061224489796,0.06307086779237299,80,95,1996,1996
1464,male ,ISL,28.0,p,0.17857142857142858,0.07237888244444443,80,95,1996,1996
1465,female,ISL,26.0,p,0.3076923076923077,0.09051513929454648,80,95,1996,1996
1496,,ISL,914.0,p,0.0350109409190372,0.006079809730751892,50,95,1996,1996
1497,male ,ISL,448.0,p,0.029017857142857144,0.007930476519991602,50,95,1996,1996
1498,female,ISL,487.0,p,0.03901437371663245,0.008774174860159549,50,95,1996,1996
1499,,ISL,333.0,p,0.003003003003003003,0.002998490599247336,50,59,1996,1996
1500,male ,ISL,166.0,p,0.0,0.0,50,59,1996,1996
1501,female,ISL,167.0,p,0.0059880239520958105,0.005970068817367303,50,59,1996,1996
1502,,ISL,333.0,p,0.012012012012012012,0.005969824917688435,60,69,1996,1996
1503,male ,ISL,133.0,p,0.015037593984962403,0.010552933081962314,60,69,1996,1996
1504,female,ISL,200.0,p,0.01,0.007035623639735146,60,69,1996,1996
1505,,ISL,207.0,p,0.05797101449275361,0.016242482612208533,70,79,1996,1996
1506,male ,ISL,98.0,p,0.051020408163265314,0.02222733335565147,70,79,1996,1996
1507,female,ISL,108.0,p,0.06481481481481481,0.0236904916454104,70,79,1996,1996
1508,,ISL,49.0,p,0.30612244897959184,0.06584017370633362,80,95,1996,1996
1509,male ,ISL,28.0,p,0.21428571428571427,0.07754430690597278,80,95,1996,1996
1510,female,ISL,26.0,p,0.3461538461538461,0.09330087000722767,80,95,1996,1996
1511,,ISL,914.0,p,0.006564551422319475,0.0026711560219076125,50,95,1996,1996
1512,male ,ISL,448.0,p,0.006696428571428571,0.003853218279144444,50,95,1996,1996
1513,female,ISL,487.0,p,0.006160164271047228,0.0035456010421223727,50,95,1996,1996
1514,,ISL,333.0,p,0.0,0.0,50,59,1996,1996
1515,male ,ISL,166.0,p,0.0,0.0,50,59,1996,1996
1516,female,ISL,167.0,p,0.0,0.0,50,59,1996,1996
1517,,ISL,333.0,p,0.0,0.0,60,69,1996,1996
1518,male ,ISL,133.0,p,0.0,0.0,60,69,1996,1996
1519,female,ISL,200.0,p,0.0,0.0,60,69,1996,1996
1520,,ISL,207.0,p,0.004830917874396135,0.004819234863642938,70,79,1996,1996
1521,male ,ISL,98.0,p,0.010204081632653059,0.010151886499405334,70,79,1996,1996
1522,female,ISL,108.0,p,0.0,0.0,70,79,1996,1996
1523,,ISL,49.0,p,0.1020408163265306,0.04324313986644701,80,95,1996,1996
1524,male ,ISL,28.0,p,0.07142857142857142,0.04867036741923192,80,95,1996,1996
1525,female,ISL,26.0,p,0.1153846153846154,0.06265626800161944,80,95,1996,1996
1526,,ISL,914.0,p,0.03172866520787746,0.005797641281871848,50,95,1996,1996
1527,male ,ISL,448.0,p,0.024553571428571428,0.007311728219142888,50,95,1996,1996
1528,female,ISL,487.0,p,0.03696098562628337,0.008549273918497713,50,95,1996,1996
1529,,ISL,333.0,p,0.003003003003003003,0.002998490599247336,50,59,1996,1996
1530,male ,ISL,166.0,p,0.0,0.0,50,59,1996,1996
1531,female,ISL,167.0,p,0.0059880239520958105,0.005970068817367303,50,59,1996,1996
1532,,ISL,333.0,p,0.012012012012012012,0.005969824917688435,60,69,1996,1996
1533,male ,ISL,133.0,p,0.015037593984962403,0.010552933081962314,60,69,1996,1996
1534,female,ISL,200.0,p,0.01,0.007035623639735146,60,69,1996,1996
1535,,ISL,207.0,p,0.05314009661835749,0.015590816501310376,70,79,1996,1996
1536,male ,ISL,98.0,p,0.040816326530612235,0.0199873311965045,70,79,1996,1996
1537,female,ISL,108.0,p,0.06481481481481481,0.0236904916454104,70,79,1996,1996
1538,,ISL,49.0,p,0.2653061224489796,0.06307086779237299,80,95,1996,1996
1539,male ,ISL,28.0,p,0.17857142857142858,0.07237888244444443,80,95,1996,1996
1540,female,ISL,26.0,p,0.3076923076923077,0.09051513929454648,80,95,1996,1996
1577,,USA,2361.0,p,0.013130029648454044,0.0023426900166560864,69,97,1997,1998
1578,,USA,387.0,p,0.00516795865633075,0.00364484374730477,69,74,1997,1998
1579,,USA,1185.0,p,0.0059071729957805895,0.002226097283686758,75,79,1997,1998
1580,,USA,529.0,p,0.02457466918714556,0.006731518116032964,80,84,1997,1998
1581,,USA,215.0,p,0.027906976744186046,0.011232878939551973,85,89,1997,1998
1582,,USA,45.0,p,0.04444444444444445,0.030720653856781813,90,97,1997,1998
1583,,USA,1998.0,p,0.015015015015015015,0.002720695564356816,69,97,1997,1998
1584,,USA,267.0,p,0.003745318352059925,0.003738298067814604,69,74,1997,1998
1585,,USA,1032.0,p,0.0067829457364341076,0.0025550029550588005,75,79,1997,1998
1586,,USA,466.0,p,0.027896995708154508,0.0076285483320011485,80,84,1997,1998
1587,,USA,191.0,p,0.031413612565445025,0.012621513568895256,85,89,1997,1998
1588,,USA,42.0,p,0.047619047619047616,0.032860264730588284,90,97,1997,1998
1589,,USA,363.0,p,0.0027548209366391185,0.0027510238005316106,69,97,1997,1998
1590,,USA,120.0,p,0.008333333333333333,0.00829853847016092,69,74,1997,1998
1591,,USA,153.0,p,0.0,0.0,75,79,1997,1998
1592,,USA,63.0,p,0.0,0.0,80,84,1997,1998
1593,,USA,24.0,p,0.0,0.0,85,89,1997,1998
1594,,USA,3.0,p,0.0,0.0,90,97,1997,1998
1631,,USA,5875.0,p,0.00425531914893617,0.0008492511252163103,40,95,2004,2004
1632,male,USA,2447.0,p,0.005312627707396813,0.001469538637257034,40,95,2004,2004
1633,female,USA,3428.0,p,0.003500583430571762,0.0010087611176481837,40,95,2004,2004
1634,,USA,2296.0,p,0.0,0.0,40,49,2004,2004
1635,male,USA,957.0,p,0.0,0.0,40,49,2004,2004
1636,female,USA,1339.0,p,0.0,0.0,40,49,2004,2004
1637,,USA,1794.0,p,0.002229654403567447,0.0011135836685447363,50,59,2004,2004
1638,male,USA,739.0,p,0.0054127198917456034,0.002699025623591833,50,59,2004,2004
1639,female,USA,1055.0,p,0.0,0.0,50,59,2004,2004
1640,,USA,1135.0,p,0.002643171806167401,0.0015240178317578322,60,69,2004,2004
1641,male,USA,470.0,p,0.00425531914893617,0.003002556147853793,60,69,2004,2004
1642,female,USA,665.0,p,0.001503759398496241,0.0015026283269571178,60,69,2004,2004
1643,,USA,532.0,p,0.015037593984962403,0.005276466540981157,70,79,2004,2004
1644,male,USA,236.0,p,0.0211864406779661,0.009373957661685514,70,79,2004,2004
1645,female,USA,296.0,p,0.010135135135135136,0.005821794492937632,70,79,2004,2004
1646,,USA,118.0,p,0.0847457627118644,0.025638278852014102,80,95,2004,2004
1647,male,USA,45.0,p,0.04444444444444445,0.030720653856781813,80,95,2004,2004
1648,female,USA,73.0,p,0.1095890410958904,0.03656094239957231,80,95,2004,2004
1685,,USA,5875.0,p,0.00425531914893617,0.0008492511252163103,40,95,2004,2004
1686,male,USA,2447.0,p,0.005312627707396813,0.001469538637257034,40,95,2004,2004
1687,female,USA,3428.0,p,0.003500583430571762,0.0010087611176481837,40,95,2004,2004
1688,,USA,2296.0,p,0.0,0.0,40,49,2004,2004
1689,male,USA,957.0,p,0.0,0.0,40,49,2004,2004
1690,female,USA,1339.0,p,0.0,0.0,40,49,2004,2004
1691,,USA,1794.0,p,0.002229654403567447,0.0011135836685447363,50,59,2004,2004
1692,male,USA,739.0,p,0.0054127198917456034,0.002699025623591833,50,59,2004,2004
1693,female,USA,1055.0,p,0.0,0.0,50,59,2004,2004
1694,,USA,1135.0,p,0.002643171806167401,0.0015240178317578322,60,69,2004,2004
1695,male,USA,470.0,p,0.00425531914893617,0.003002556147853793,60,69,2004,2004
1696,female,USA,665.0,p,0.001503759398496241,0.0015026283269571178,60,69,2004,2004
1697,,USA,532.0,p,0.015037593984962403,0.005276466540981157,70,79,2004,2004
1698,male,USA,236.0,p,0.0211864406779661,0.009373957661685514,70,79,2004,2004
1699,female,USA,296.0,p,0.010135135135135136,0.005821794492937632,70,79,2004,2004
1700,,USA,118.0,p,0.0847457627118644,0.025638278852014102,80,95,2004,2004
1701,male,USA,45.0,p,0.04444444444444445,0.030720653856781813,80,95,2004,2004
1702,female,USA,73.0,p,0.1095890410958904,0.03656094239957231,80,95,2004,2004
1703,,IND,3723.0,p,0.0190706419554123,0.0022415839299163424,40,95,1996,2000
1704,,IND,1424.0,p,0.009129213483146069,0.0025204042256952624,40,49,1996,2000
1705,,IND,1047.0,p,0.013371537726838587,0.0035497204788805118,50,59,1996,2000
1706,,IND,899.0,p,0.03448275862068965,0.006085568733159066,60,69,1996,2000
1707,,IND,353.0,p,0.036827195467422094,0.010024185080076159,70,95,1996,2000
1708,,IND,3723.0,p,0.0190706419554123,0.0022415839299163424,40,95,1996,2000
1709,,IND,1424.0,p,0.009129213483146069,0.0025204042256952624,40,49,1996,2000
1710,,IND,1047.0,p,0.013371537726838587,0.0035497204788805118,50,59,1996,2000
1711,,IND,899.0,p,0.03448275862068965,0.006085568733159066,60,69,1996,2000
1712,,IND,353.0,p,0.036827195467422094,0.010024185080076159,70,95,1996,2000
1773,,USA,2776.0,p,0.005403458213256484,0.001391392442702208,50,95,1997,1999
1774,male,USA,1088.0,p,0.005514705882352942,0.0022451528470060107,50,95,1997,1999
1775,female,USA,1688.0,p,0.00533175355450237,0.0017725069199084876,50,95,1997,1999
1776,,USA,1270.0,p,0.0007874015748031496,0.0007870915131353674,50,59,1997,1999
1777,male,USA,491.0,p,0.0,0.0,50,59,1997,1999
1778,female,USA,779.0,p,0.0012836970474967909,0.0012828728438500265,50,59,1997,1999
1779,,USA,859.0,p,0.004656577415599534,0.002322861454013684,60,69,1997,1999
1780,male,USA,347.0,p,0.008645533141210375,0.004969876954134296,60,69,1997,1999
1781,female,USA,512.0,p,0.001953125,0.0019512167191340067,60,69,1997,1999
1782,,USA,514.0,p,0.007782101167315175,0.003875880738051286,70,79,1997,1999
1783,male,USA,214.0,p,0.009345794392523364,0.006577521377784732,70,79,1997,1999
1784,female,USA,300.0,p,0.006666666666666667,0.004698305447081328,70,79,1997,1999
1785,,USA,133.0,p,0.045112781954887216,0.017996996169406698,80,95,1997,1999
1786,male,USA,36.0,p,0.027777777777777776,0.027389258255090816,80,95,1997,1999
1787,female,USA,97.0,p,0.05154639175257732,0.02245025686943881,80,95,1997,1999
1848,,USA,2776.0,p,0.005403458213256484,0.001391392442702208,50,95,1997,1999
1849,male,USA,1088.0,p,0.005514705882352942,0.0022451528470060107,50,95,1997,1999
1850,female,USA,1688.0,p,0.00533175355450237,0.0017725069199084876,50,95,1997,1999
1851,,USA,1270.0,p,0.0007874015748031496,0.0007870915131353674,50,59,1997,1999
1852,male,USA,491.0,p,0.0,0.0,50,59,1997,1999
1853,female,USA,779.0,p,0.0012836970474967909,0.0012828728438500265,50,59,1997,1999
1854,,USA,859.0,p,0.004656577415599534,0.002322861454013684,60,69,1997,1999
1855,male,USA,347.0,p,0.008645533141210375,0.004969876954134296,60,69,1997,1999
1856,female,USA,512.0,p,0.001953125,0.0019512167191340067,60,69,1997,1999
1857,,USA,514.0,p,0.007782101167315175,0.003875880738051286,70,79,1997,1999
1858,male,USA,214.0,p,0.009345794392523364,0.006577521377784732,70,79,1997,1999
1859,female,USA,300.0,p,0.006666666666666667,0.004698305447081328,70,79,1997,1999
1860,,USA,133.0,p,0.045112781954887216,0.017996996169406698,80,95,1997,1999
1861,male,USA,36.0,p,0.027777777777777776,0.027389258255090816,80,95,1997,1999
1862,female,USA,97.0,p,0.05154639175257732,0.02245025686943881,80,95,1997,1999
1863,,CHN,1023.0,p,0.15542521994134895,0.011327706366361837,50,95,2002,2003
1864,male,CHN,459.0,p,0.1503267973856209,0.016681604506704088,50,95,2002,2003
1865,female,CHN,564.0,p,0.1595744680851064,0.015420262598861275,50,95,2002,2003
1866,,CHN,212.0,p,0.05660377358490566,0.01587091002147295,50,59,2002,2003
1867,,CHN,311.0,p,0.13504823151125406,0.019380286888008986,60,69,2002,2003
1868,,CHN,381.0,p,0.2020997375328084,0.020572860956408118,70,79,2002,2003
1869,,CHN,119.0,p,0.2352941176470588,0.038884746296188114,80,95,2002,2003
1870,,CHN,1023.0,p,0.018572825024437932,0.004221144373177463,50,95,2002,2003
1871,,CHN,1023.0,p,0.13685239491691106,0.010745606159382904,50,95,2002,2003
1872,,CHN,1023.0,p,0.15542521994134895,0.011327706366361837,50,95,2002,2003
1873,male,CHN,459.0,p,0.1503267973856209,0.016681604506704088,50,95,2002,2003
1874,female,CHN,564.0,p,0.1595744680851064,0.015420262598861275,50,95,2002,2003
1875,,CHN,212.0,p,0.05660377358490566,0.01587091002147295,50,59,2002,2003
1876,,CHN,311.0,p,0.13504823151125406,0.019380286888008986,60,69,2002,2003
1877,,CHN,381.0,p,0.2020997375328084,0.020572860956408118,70,79,2002,2003
1878,,CHN,119.0,p,0.2352941176470588,0.038884746296188114,80,95,2002,2003
1879,,CHN,1023.0,p,0.018572825024437932,0.004221144373177463,50,95,2002,2003
1880,,CHN,1023.0,p,0.13685239491691106,0.010745606159382904,50,95,2002,2003
1882,,NOR,744.0,p,0.03494623655913978,0.006732703557277566,65,95,2006,2006
1883,,EST,914.0,p,0.03829321663019693,0.006347594367660586,65,95,2006,2006
1884,,GBR,634.0,p,0.03785488958990536,0.007579431835331564,65,95,2006,2006
1885,,FRA,703.0,p,0.02987197724039829,0.006420499953518088,65,95,2006,2006
1886,,ITA,605.0,p,0.03636363636363636,0.007610488881468653,65,95,2006,2006
1887,,GRC,587.0,p,0.04770017035775128,0.00879686177061066,65,95,2006,2006
1888,,ESP,566.0,p,0.01413427561837456,0.004961779337017628,65,95,2006,2006
1934,,NOR,744.0,p,0.03494623655913978,0.006732703557277566,65,95,2006,2006
1935,,EST,914.0,p,0.03829321663019693,0.006347594367660586,65,95,2006,2006
1936,,GBR,634.0,p,0.03785488958990536,0.007579431835331564,65,95,2006,2006
1937,,FRA,703.0,p,0.02987197724039829,0.006420499953518088,65,95,2006,2006
1938,,ITA,605.0,p,0.03636363636363636,0.007610488881468653,65,95,2006,2006
1939,,GRC,587.0,p,0.04770017035775128,0.00879686177061066,65,95,2006,2006
1940,,ESP,566.0,p,0.01413427561837456,0.004961779337017628,65,95,2006,2006
1985,,GRC,2554.0,p,0.025058731401722788,0.003092846179036477,60,95,2000,2000
1986,male,GRC,1352.0,p,0.024408284023668642,0.0041967618975902714,60,95,2000,2000
1987,female,GRC,1202.0,p,0.02579034941763728,0.004571961798577112,60,95,2000,2000
1988,,GRC,311.0,p,0.006430868167202572,0.004532665329557271,60,64,2000,2000
1989,male,GRC,161.0,p,0.006211180124223602,0.0061918606991208285,60,64,2000,2000
1990,female,GRC,150.0,p,0.006666666666666667,0.0066444072834338005,60,64,2000,2000
1991,,GRC,894.0,p,0.010067114093959731,0.0033387708403819693,65,69,2000,2000
1992,male,GRC,486.0,p,0.00823045267489712,0.004098256259639919,65,69,2000,2000
1993,female,GRC,408.0,p,0.012254901960784314,0.005446873392300817,65,69,2000,2000
1994,,GRC,694.0,p,0.02017291066282421,0.005336779611869734,70,74,2000,2000
1995,male,GRC,388.0,p,0.020618556701030927,0.007214217031159616,70,74,2000,2000
1996,female,GRC,306.0,p,0.0196078431372549,0.007926000818180816,70,74,2000,2000
1997,,GRC,378.0,p,0.031746031746031744,0.009017651886204727,75,79,2000,2000
1998,male,GRC,180.0,p,0.027777777777777776,0.012248848662336071,75,79,2000,2000
1999,female,GRC,198.0,p,0.03535353535353535,0.013124051267594658,75,79,2000,2000
2000,,GRC,277.0,p,0.09747292418772564,0.017821006672958058,80,95,2000,2000
2001,male,GRC,137.0,p,0.10948905109489053,0.026677473313152216,80,95,2000,2000
2002,female,GRC,140.0,p,0.08571428571428573,0.023659390606023567,80,95,2000,2000
2003,,GRC,2554.0,p,0.012529365700861394,0.00220098047988281,60,95,2000,2000
2004,male,GRC,1352.0,p,0.010355029585798816,0.0027531320179643172,60,95,2000,2000
2005,female,GRC,1202.0,p,0.014975041597337773,0.003503123128389682,60,95,2000,2000
2006,,GRC,311.0,p,0.003215434083601286,0.0032102604131806893,60,64,2000,2000
2007,male,GRC,161.0,p,0.0,0.0,60,64,2000,2000
2008,female,GRC,150.0,p,0.006666666666666667,0.0066444072834338005,60,64,2000,2000
2009,,GRC,894.0,p,0.007829977628635347,0.0029478443720456753,65,69,2000,2000
2010,male,GRC,486.0,p,0.006172839506172839,0.003552873860978521,65,69,2000,2000
2011,female,GRC,408.0,p,0.00980392156862745,0.004877872379153936,65,69,2000,2000
2012,,GRC,694.0,p,0.002881844380403458,0.0020348333147188293,70,74,2000,2000
2013,male,GRC,388.0,p,0.0,0.0,70,74,2000,2000
2014,female,GRC,306.0,p,0.006535947712418301,0.00460648487904945,70,74,2000,2000
2015,,GRC,378.0,p,0.013227513227513229,0.0058762696751018546,75,79,2000,2000
2016,male,GRC,180.0,p,0.011111111111111113,0.007812971522121846,75,79,2000,2000
2017,female,GRC,198.0,p,0.015151515151515154,0.008681207714044554,75,79,2000,2000
2018,,GRC,277.0,p,0.06137184115523465,0.01442087063926478,80,95,2000,2000
2019,male,GRC,137.0,p,0.0583941605839416,0.020033599986540567,80,95,2000,2000
2020,female,GRC,140.0,p,0.06428571428571428,0.020728355531302284,80,95,2000,2000
2021,,GRC,2554.0,p,0.014095536413469069,0.002332640296826679,60,95,2000,2000
2022,male,GRC,1352.0,p,0.014792899408284025,0.003283235786584777,60,95,2000,2000
2023,female,GRC,1202.0,p,0.013311148086522465,0.0033055644891049328,60,95,2000,2000
2024,,GRC,311.0,p,0.003215434083601286,0.0032102604131806893,60,64,2000,2000
2025,male,GRC,161.0,p,0.0,0.0,60,64,2000,2000
2026,female,GRC,150.0,p,0.006666666666666667,0.0066444072834338005,60,64,2000,2000
2027,,GRC,894.0,p,0.0022371364653243847,0.001580123917548789,65,69,2000,2000
2028,male,GRC,486.0,p,0.00205761316872428,0.0020554951926933665,65,69,2000,2000
2029,female,GRC,408.0,p,0.0024509803921568627,0.002447974896983241,65,69,2000,2000
2030,,GRC,694.0,p,0.01873198847262248,0.005146429483361294,70,74,2000,2000
2031,male,GRC,388.0,p,0.020618556701030927,0.007214217031159616,70,74,2000,2000
2032,female,GRC,306.0,p,0.016339869281045753,0.007247464725281274,70,74,2000,2000
2033,,GRC,378.0,p,0.021164021164021163,0.0074030069273667625,75,79,2000,2000
2034,male,GRC,180.0,p,0.016666666666666666,0.009541980020732036,75,79,2000,2000
2035,female,GRC,198.0,p,0.02525252525252525,0.011149769037988365,75,79,2000,2000
2036,,GRC,277.0,p,0.04332129963898917,0.012231899562989165,80,95,2000,2000
2037,male,GRC,137.0,p,0.0583941605839416,0.020033599986540567,80,95,2000,2000
2038,female,GRC,140.0,p,0.028571428571428567,0.014080153722988034,80,95,2000,2000
2039,,GRC,2554.0,p,0.025058731401722788,0.003092846179036477,60,95,2000,2000
2040,male,GRC,1352.0,p,0.024408284023668642,0.0041967618975902714,60,95,2000,2000
2041,female,GRC,1202.0,p,0.02579034941763728,0.004571961798577112,60,95,2000,2000
2042,,GRC,311.0,p,0.006430868167202572,0.004532665329557271,60,64,2000,2000
2043,male,GRC,161.0,p,0.006211180124223602,0.0061918606991208285,60,64,2000,2000
2044,female,GRC,150.0,p,0.006666666666666667,0.0066444072834338005,60,64,2000,2000
2045,,GRC,894.0,p,0.010067114093959731,0.0033387708403819693,65,69,2000,2000
2046,male,GRC,486.0,p,0.00823045267489712,0.004098256259639919,65,69,2000,2000
