index,sex,area,effective_sample_size,data_type,value,standard_error,age_start,age_end,year_start,year_end
689,,GRC,248,p,0.0020161290322580645,0.0028483613398783358,60,69,1993,1996
690,male,GRC,95,p,0.005263157894736842,0.007423615989183587,60,69,1993,1996
691,female,GRC,153,p,0.0032679738562091504,0.004614055114031703,60,69,1993,1996
692,,GRC,298,p,0.006711409395973154,0.004729731174126711,70,79,1993,1996
693,male,GRC,126,p,0.007936507936507936,0.007904951119936466,70,79,1993,1996
694,female,GRC,172,p,0.005813953488372093,0.0057970278236708144,70,79,1993,1996
695,,GRC,81,p,0.1111111111111111,0.034918853391928274,80,99,1993,1996
696,male,GRC,54,p,0.12962962962962962,0.045709588254162666,80,99,1993,1996
697,female,GRC,27,p,0.07407407407407407,0.05040102351405716,80,99,1993,1996
698,,GRC,777,p,0.019305019305019305,0.004936186807550693,40,99,1993,1996
699,male,GRC,315,p,0.031746031746031744,0.009878342707606676,40,99,1993,1996
700,female,GRC,462,p,0.010822510822510822,0.004813712394538353,40,99,1993,1996
701,,GRC,23,p,0.021739130434782608,0.030407765486097187,40,49,1993,1996
702,male,GRC,5,p,0.1,0.1341640786499874,40,49,1993,1996
703,female,GRC,18,p,0.027777777777777776,0.03873426048768868,40,49,1993,1996
704,,GRC,127,p,0.003937007874015748,0.005556798944710393,50,59,1993,1996
705,male,GRC,35,p,0.014285714285714284,0.02005822428621325,50,59,1993,1996
706,female,GRC,92,p,0.005434782608695652,0.007665029103643002,50,59,1993,1996
707,,GRC,248,p,0.0020161290322580645,0.0028483613398783358,60,69,1993,1996
708,male,GRC,95,p,0.005263157894736842,0.007423615989183587,60,69,1993,1996
709,female,GRC,153,p,0.0032679738562091504,0.004614055114031703,60,69,1993,1996
710,,GRC,298,p,0.013422818791946308,0.006666214205804325,70,79,1993,1996
711,male,GRC,126,p,0.015873015873015872,0.01113448213352701,70,79,1993,1996
712,female,GRC,172,p,0.011627906976744186,0.00817422877241311,70,79,1993,1996
713,,GRC,81,p,0.13580246913580246,0.03806429883542279,80,99,1993,1996
714,male,GRC,54,p,0.14814814814814814,0.04834296347518819,80,99,1993,1996
715,female,GRC,27,p,0.1111111111111111,0.0604812282168686,80,99,1993,1996
716,,GRC,777,p,0.005148005148005148,0.00256736853571898,40,99,1993,1996
717,male,GRC,315,p,0.006349206349206349,0.004475291576185615,40,99,1993,1996
718,female,GRC,462,p,0.004329004329004329,0.0030544354416053078,40,99,1993,1996
719,,GRC,23,p,0.021739130434782608,0.030407765486097187,40,49,1993,1996
720,male,GRC,5,p,0.1,0.1341640786499874,40,49,1993,1996
721,female,GRC,18,p,0.027777777777777776,0.03873426048768868,40,49,1993,1996
722,,GRC,127,p,0.003937007874015748,0.005556798944710393,50,59,1993,1996
723,male,GRC,35,p,0.014285714285714284,0.02005822428621325,50,59,1993,1996
724,female,GRC,92,p,0.005434782608695652,0.007665029103643002,50,59,1993,1996
725,,GRC,248,p,0.0020161290322580645,0.0028483613398783358,60,69,1993,1996
726,male,GRC,95,p,0.005263157894736842,0.007423615989183587,60,69,1993,1996
727,female,GRC,153,p,0.0032679738562091504,0.004614055114031703,60,69,1993,1996
728,,GRC,298,p,0.006711409395973154,0.004729731174126711,70,79,1993,1996
729,male,GRC,126,p,0.007936507936507936,0.007904951119936466,70,79,1993,1996
730,female,GRC,172,p,0.005813953488372093,0.0057970278236708144,70,79,1993,1996
731,,GRC,81,p,0.02469135802469136,0.017242530987622132,80,99,1993,1996
732,male,GRC,54,p,0.018518518518518517,0.018346249485727373,80,99,1993,1996
733,female,GRC,27,p,0.037037037037037035,0.036344694923159865,80,99,1993,1996
734,,GRC,777,p,0.01415701415701416,0.0042381780626920326,40,99,1993,1996
735,male,GRC,315,p,0.0253968253968254,0.008864379700872109,40,99,1993,1996
736,female,GRC,462,p,0.006493506493506494,0.003736835729651632,40,99,1993,1996
737,,GRC,23,p,0.021739130434782608,0.030407765486097187,40,49,1993,1996
738,male,GRC,5,p,0.1,0.1341640786499874,40,49,1993,1996
739,female,GRC,18,p,0.027777777777777776,0.03873426048768868,40,49,1993,1996
740,,GRC,127,p,0.003937007874015748,0.005556798944710393,50,59,1993,1996
741,male,GRC,35,p,0.014285714285714284,0.02005822428621325,50,59,1993,1996
742,female,GRC,92,p,0.005434782608695652,0.007665029103643002,50,59,1993,1996
743,,GRC,248,p,0.0020161290322580645,0.0028483613398783358,60,69,1993,1996
744,male,GRC,95,p,0.005263157894736842,0.007423615989183587,60,69,1993,1996
745,female,GRC,153,p,0.0032679738562091504,0.004614055114031703,60,69,1993,1996
746,,GRC,298,p,0.006711409395973154,0.004729731174126711,70,79,1993,1996
747,male,GRC,126,p,0.007936507936507936,0.007904951119936466,70,79,1993,1996
748,female,GRC,172,p,0.005813953488372093,0.0057970278236708144,70,79,1993,1996
749,,GRC,81,p,0.1111111111111111,0.034918853391928274,80,99,1993,1996
750,male,GRC,54,p,0.12962962962962962,0.045709588254162666,80,99,1993,1996
751,female,GRC,27,p,0.07407407407407407,0.05040102351405716,80,99,1993,1996
752,,USA,4361,p,0.21279523045173127,0.006197717259728407,40,95,1985,1988
753,,USA,1060,p,0.09622641509433964,0.00905782743602374,40,49,1985,1988
754,,USA,1155,p,0.19307359307359304,0.011614149480938354,50,59,1985,1988
755,,USA,1292,p,0.25232198142414863,0.012083801784553351,60,69,1985,1988
756,,USA,713,p,0.3141654978962132,0.017383777070256734,70,79,1985,1988
757,,USA,141,p,0.3900709219858156,0.04107730109558717,80,95,1985,1988
758,,USA,1843,p,0.19045035268583832,0.009146395292775037,40,95,1985,1988
759,,USA,548,p,0.10583941605839416,0.01314138682054431,40,49,1985,1988
760,,USA,577,p,0.16984402079722705,0.0156320910091484,50,59,1985,1988
761,,USA,475,p,0.25263157894736843,0.019937210081227667,60,69,1985,1988
762,,USA,202,p,0.3069306930693069,0.032451352984143735,70,79,1985,1988
763,,USA,41,p,0.3170731707317073,0.07267330424307175,80,95,1985,1988
764,,USA,2518,p,0.22915011914217634,0.008375622320821395,40,95,1985,1988
765,,USA,512,p,0.0859375,0.012386377826138498,40,49,1985,1988
766,,USA,578,p,0.21626297577854672,0.01712428116269473,50,59,1985,1988
767,,USA,817,p,0.2521419828641371,0.01519221614059382,60,69,1985,1988
768,,USA,511,p,0.31702544031311153,0.020584431186097055,70,79,1985,1988
769,,USA,100,p,0.42,0.04935585071701227,80,95,1985,1988
770,,USA,4361,p,0.2047695482687457,0.006110632194218145,40,95,1985,1988
771,,USA,1060,p,0.09622641509433964,0.00905782743602374,40,49,1985,1988
772,,USA,1155,p,0.18874458874458874,0.011513969266969324,50,59,1985,1988
773,,USA,1292,p,0.2461300309597524,0.011983930120358964,60,69,1985,1988
774,,USA,713,p,0.2931276297335204,0.017047241612422995,70,79,1985,1988
775,,USA,141,p,0.3404255319148936,0.039905561312366,80,95,1985,1988
776,,USA,1843,p,0.18827997829625606,0.009106312111727206,40,95,1985,1988
777,,USA,548,p,0.10583941605839416,0.01314138682054431,40,49,1985,1988
778,,USA,577,p,0.1663778162911612,0.015504024106543004,50,59,1985,1988
779,,USA,475,p,0.24842105263157896,0.019825981530942102,60,69,1985,1988
780,,USA,202,p,0.3069306930693069,0.032451352984143735,70,79,1985,1988
781,,USA,41,p,0.3170731707317073,0.07267330424307175,80,95,1985,1988
782,,USA,2518,p,0.2168387609213661,0.00821232613269293,40,95,1985,1988
783,,USA,512,p,0.0859375,0.012386377826138498,40,49,1985,1988
784,,USA,578,p,0.2110726643598616,0.016973467730013746,50,59,1985,1988
785,,USA,817,p,0.2447980416156671,0.015042654995807425,60,69,1985,1988
786,,USA,511,p,0.2876712328767123,0.020025252875892813,70,79,1985,1988
787,,USA,100,p,0.35,0.04769696007084728,80,95,1985,1988
788,,USA,4361,p,0.008025682182985553,0.0013511331506388118,40,95,1985,1988
789,,USA,1060,p,0.0004716981132075472,0.000666924519856904,40,49,1985,1988
790,,USA,1155,p,0.004329004329004329,0.0019317945922830008,50,59,1985,1988
791,,USA,1292,p,0.006191950464396285,0.002182396893936725,60,69,1985,1988
792,,USA,713,p,0.021037868162692847,0.005374512113394988,70,79,1985,1988
793,,USA,141,p,0.04964539007092199,0.01829248679541637,80,95,1985,1988
794,,USA,1843,p,0.002170374389582203,0.0010840089238738381,40,95,1985,1988
795,,USA,548,p,0.0009124087591240877,0.0012897520481025028,40,49,1985,1988
796,,USA,577,p,0.003466204506065857,0.002446725230634875,50,59,1985,1988
797,,USA,475,p,0.0042105263157894745,0.0029710171159079398,60,69,1985,1988
798,,USA,202,p,0.0024752475247524753,0.003496193598109775,70,79,1985,1988
799,,USA,41,p,0.012195121951219513,0.017141022646310424,80,95,1985,1988
800,,USA,2518,p,0.012311358220810168,0.002197531711566315,40,95,1985,1988
801,,USA,512,p,0.0009765625,0.0013803934177122365,40,49,1985,1988
802,,USA,578,p,0.005190311418685121,0.002988840862118545,50,59,1985,1988
803,,USA,817,p,0.0073439412484700125,0.0029871220487143785,60,69,1985,1988
804,,USA,511,p,0.02935420743639922,0.007467154161813045,70,79,1985,1988
805,,USA,100,p,0.07,0.02551470164434615,80,95,1985,1988
806,,USA,4361,p,0.003898188488878698,0.0009436050119462183,40,95,1985,1988
807,,USA,1060,p,0.0004716981132075472,0.000666924519856904,40,49,1985,1988
808,,USA,1155,p,0.002597402597402597,0.0014976622756497605,50,59,1985,1988
809,,USA,1292,p,0.0007739938080495358,0.0007736942168604332,60,69,1985,1988
810,,USA,713,p,0.011220196353436185,0.003944620770817284,70,79,1985,1988
811,,USA,141,p,0.03546099290780142,0.01557491866485924,80,95,1985,1988
812,,USA,1843,p,0.0010851871947911015,0.0007669267557558376,40,95,1985,1988
813,,USA,548,p,0.0009124087591240877,0.0012897520481025028,40,49,1985,1988
814,,USA,577,p,0.0017331022530329284,0.0017315997800560693,50,59,1985,1988
815,,USA,475,p,0.0021052631578947372,0.002103045923832607,60,69,1985,1988
816,,USA,202,p,0.0024752475247524753,0.003496193598109775,70,79,1985,1988
817,,USA,41,p,0.012195121951219513,0.017141022646310424,80,95,1985,1988
818,,USA,2518,p,0.00595710881652105,0.0015335306684212588,40,95,1985,1988
819,,USA,512,p,0.0009765625,0.0013803934177122365,40,49,1985,1988
820,,USA,578,p,0.0034602076124567475,0.0024424994911459393,50,59,1985,1988
821,,USA,817,p,0.0006119951040391675,0.0008652268973409527,60,69,1985,1988
822,,USA,511,p,0.015655577299412915,0.005491584060791725,70,79,1985,1988
823,,USA,100,p,0.05,0.02179449471770337,80,95,1985,1988
824,,USA,4361,p,0.00504471451501949,0.0010728204303949646,40,95,1985,1988
825,,USA,1060,p,0.0004716981132075472,0.000666924519856904,40,49,1985,1988
826,,USA,1155,p,0.0017316017316017314,0.001223366757170412,50,59,1985,1988
827,,USA,1292,p,0.005417956656346749,0.002042240165407041,60,69,1985,1988
828,,USA,713,p,0.012622720897615708,0.004180933784912663,70,79,1985,1988
829,,USA,141,p,0.02836879432624113,0.013981752503999495,80,95,1985,1988
830,,USA,1843,p,0.0010851871947911015,0.0007669267557558376,40,95,1985,1988
831,,USA,548,p,0.0009124087591240877,0.0012897520481025028,40,49,1985,1988
832,,USA,577,p,0.0017331022530329284,0.0017315997800560693,50,59,1985,1988
833,,USA,475,p,0.0021052631578947372,0.002103045923832607,60,69,1985,1988
834,,USA,202,p,0.0024752475247524753,0.003496193598109775,70,79,1985,1988
835,,USA,41,p,0.012195121951219513,0.017141022646310424,80,95,1985,1988
836,,USA,2518,p,0.007942811755361398,0.001768999157987701,40,95,1985,1988
837,,USA,512,p,0.0009765625,0.0013803934177122365,40,49,1985,1988
838,,USA,578,p,0.0017301038062283738,0.0017286065287464918,50,59,1985,1988
839,,USA,817,p,0.0073439412484700125,0.0029871220487143785,60,69,1985,1988
840,,USA,511,p,0.017612524461839533,0.0058189116479774785,70,79,1985,1988
841,,USA,100,p,0.04,0.019595917942265426,80,95,1985,1988
842,,USA,7888,p,0.005704868154158215,0.0008480022635186743,40,95,1988,1991
843,male ,USA,3803,p,0.00473310544307126,0.0011129603853400718,40,95,1988,1991
844,female,USA,4085,p,0.006609547123623011,0.0012677972696284144,40,95,1988,1991
845,,USA,3920,p,0.0002551020408163265,0.00025506950021528637,40,59,1988,1991
846,male ,USA,1840,p,0.0002717391304347826,0.00038424494585214807,40,59,1988,1991
847,female,USA,2080,p,0.00048076923076923085,0.0004806536473486953,40,59,1988,1991
848,,USA,3968,p,0.011088709677419355,0.001662391625371761,60,95,1988,1991
849,male ,USA,1963,p,0.009169638308711156,0.0021513724655393075,60,95,1988,1991
850,female,USA,2005,p,0.012967581047381544,0.002526608807160206,60,95,1988,1991
851,,USA,4054,p,0.009620128268376913,0.0015330257926810555,40,95,1988,1991
852,male ,USA,1922,p,0.007804370447450572,0.0020072011681265484,40,95,1988,1991
853,female,USA,2132,p,0.01125703564727955,0.002284862782357068,40,95,1988,1991
854,,USA,1697,p,0.0005892751915144372,0.0005891015433033545,40,59,1988,1991
855,male ,USA,790,p,0.0006329113924050633,0.0008947885794940311,40,59,1988,1991
856,female,USA,907,p,0.0011025358324145537,0.0011019278721629694,40,59,1988,1991
857,,USA,1412,p,0.0056657223796034,0.001997452692522985,60,74,1988,1991
858,male ,USA,698,p,0.004297994269340974,0.002476109781174188,60,74,1988,1991
859,female,USA,714,p,0.0070028011204481795,0.0031207630990849216,60,74,1988,1991
860,,USA,945,p,0.031746031746031744,0.005703263821384091,75,95,1988,1991
861,male ,USA,434,p,0.027649769585253458,0.00787067997623658,75,95,1988,1991
862,female,USA,511,p,0.035225048923679066,0.008155082558155956,75,95,1988,1991
863,,USA,1996,p,0.002004008016032064,0.0010009994924672595,40,95,1988,1991
864,male ,USA,939,p,0.002129925452609159,0.0015044799518901858,40,95,1988,1991
865,female,USA,1057,p,0.0018921475875118261,0.0013366839909967644,40,95,1988,1991
866,,USA,1187,p,0.00042122999157540015,0.0005955836884653262,40,59,1988,1991
867,male ,USA,537,p,0.000931098696461825,0.0013161592391469734,40,59,1988,1991
868,female,USA,650,p,0.0007692307692307692,0.0010874380995677146,40,59,1988,1991
869,,USA,809,p,0.004944375772558714,0.002466068599948505,60,95,1988,1991
870,male ,USA,402,p,0.0049751243781094535,0.0035091821684507373,60,95,1988,1991
871,female,USA,407,p,0.004914004914004914,0.0034661782726036192,60,95,1988,1991
872,,USA,1838,p,0.001088139281828074,0.0007690119272481765,40,95,1988,1991
873,male ,USA,942,p,0.0010615711252653928,0.0010610075090189924,40,95,1988,1991
874,female,USA,896,p,0.0011160714285714283,0.0011154484469830773,40,95,1988,1991
875,,USA,1036,p,0.00048262548262548253,0.0006823707786850819,40,59,1988,1991
876,male ,USA,513,p,0.0009746588693957113,0.0013777039049361992,40,59,1988,1991
877,female,USA,523,p,0.0009560229445506693,0.0013513741782202806,40,59,1988,1991
878,,USA,802,p,0.002493765586034913,0.0017611584826594735,60,95,1988,1991
879,male ,USA,429,p,0.002331002331002331,0.002328283960012252,60,95,1988,1991
880,female,USA,373,p,0.0026809651474530827,0.002677368948453443,60,95,1988,1991
881,,USA,8240,p,0.002063106796116505,0.000499860464324009,40,95,1988,1991
882,male ,USA,3975,p,0.0012578616352201255,0.0005621789189729115,40,95,1988,1991
883,female,USA,4295,p,0.002793946449359721,0.0008054153604300853,40,95,1988,1991
884,,USA,3970,p,0.0001259445843828715,0.00017810132283365348,40,59,1988,1991
885,male ,USA,1862,p,0.0002685284640171858,0.0003797056045452747,40,59,1988,1991
886,female,USA,2108,p,0.00023719165085388995,0.00033539986541786536,40,59,1988,1991
887,,USA,4270,p,0.003981264637002342,0.0009636744386089213,60,95,1988,1991
888,male ,USA,2113,p,0.00236630383341221,0.001056990441293754,60,95,1988,1991
889,female,USA,2187,p,0.005486968449931413,0.0015795998328657242,60,95,1988,1991
890,,USA,4267,p,0.0030466369814858216,0.0008436969024636903,40,95,1988,1991
891,male ,USA,2019,p,0.001981178801386825,0.0009896076468340832,40,95,1988,1991
892,female,USA,2248,p,0.00400355871886121,0.0013318454800616347,40,95,1988,1991
893,,USA,1710,p,0.0002923976608187134,0.0004134522780375285,40,59,1988,1991
894,male ,USA,797,p,0.0006273525721455458,0.0008869321753570131,40,59,1988,1991
895,female,USA,913,p,0.000547645125958379,0.0007742750633944733,40,59,1988,1991
896,,USA,1489,p,0.00335795836131632,0.0014992011476902356,60,74,1988,1991
897,male ,USA,732,p,0.00273224043715847,0.0019293446108795828,60,74,1988,1991
898,female,USA,757,p,0.003963011889035667,0.0022835077034483804,60,74,1988,1991
899,,USA,1068,p,0.00749063670411985,0.0026384024834524324,75,95,1988,1991
900,male ,USA,490,p,0.004081632653061225,0.002880254002385649,75,95,1988,1991
901,female,USA,578,p,0.010380622837370242,0.004215818273398735,75,95,1988,1991
902,,USA,2048,p,0.0009765625,0.0006901967088561182,40,95,1988,1991
903,male ,USA,974,p,0.000513347022587269,0.0007257959571946883,40,95,1988,1991
904,female,USA,1104,p,0.0018115942028985507,0.0012798297021219234,40,95,1988,1991
905,,USA,1207,p,0.00041425020712510354,0.0005857169067526063,40,59,1988,1991
906,male ,USA,544,p,0.0009191176470588236,0.001299231156844258,40,59,1988,1991
907,female,USA,663,p,0.0007541478129713424,0.0010661238301378656,40,59,1988,1991
908,,USA,841,p,0.002378121284185493,0.00167958498899209,60,95,1988,1991
909,male ,USA,430,p,0.0011627906976744186,0.0016434780302674189,60,95,1988,1991
910,female,USA,441,p,0.00453514739229025,0.003199553480192,60,95,1988,1991
911,,USA,1925,p,0.001038961038961039,0.0007342746571729988,40,95,1988,1991
912,male ,USA,982,p,0.0010183299389002038,0.0010178113089002287,40,95,1988,1991
913,female,USA,943,p,0.0010604453870625664,0.0010598829657092626,40,95,1988,1991
914,,USA,1053,p,0.0004748338081671415,0.0006713569631056985,40,59,1988,1991
915,male ,USA,521,p,0.0009596928982725527,0.0013565593033834091,40,59,1988,1991
916,female,USA,532,p,0.0009398496240601504,0.0013285233384466998,40,59,1988,1991
917,,USA,872,p,0.002293577981651377,0.001619943608746929,60,95,1988,1991
918,male ,USA,461,p,0.0021691973969631237,0.0021668434110315568,60,95,1988,1991
919,female,USA,411,p,0.0024330900243309003,0.002430128258139532,60,95,1988,1991
920,,USA,8240,p,0.003762135922330097,0.0006744273240975055,40,95,1988,1991
921,male ,USA,3975,p,0.004025157232704402,0.0010042620297469928,40,95,1988,1991
922,female,USA,4295,p,0.003492433061699651,0.0009001663244332045,40,95,1988,1991
923,,USA,3970,p,0.0001259445843828715,0.00017810132283365348,40,59,1988,1991
924,male ,USA,1862,p,0.0002685284640171858,0.0003797056045452747,40,59,1988,1991
925,female,USA,2108,p,0.00023719165085388995,0.00033539986541786536,40,59,1988,1991
926,,USA,4270,p,0.007259953161592506,0.0012991842370861824,60,95,1988,1991
927,male ,USA,2113,p,0.007572172266919072,0.001885862223147374,60,95,1988,1991
928,female,USA,2187,p,0.006858710562414266,0.0017648279185236704,60,95,1988,1991
929,,USA,4267,p,0.006561987344738693,0.0012360235904328204,40,95,1988,1991
930,male ,USA,2019,p,0.0069341258048538894,0.001846786656068953,40,95,1988,1991
931,female,USA,2248,p,0.006227758007117439,0.0016592473850905458,40,95,1988,1991
932,,USA,1710,p,0.0002923976608187134,0.0004134522780375285,40,59,1988,1991
933,male ,USA,797,p,0.0006273525721455458,0.0008869321753570131,40,59,1988,1991
934,female,USA,913,p,0.000547645125958379,0.0007742750633944733,40,59,1988,1991
935,,USA,1489,p,0.0040295500335795825,0.0016417391473298655,60,74,1988,1991
936,male ,USA,732,p,0.00546448087431694,0.002724765073116663,60,74,1988,1991
937,female,USA,757,p,0.002642007926023778,0.001865712212790216,60,74,1988,1991
938,,USA,1068,p,0.020599250936329583,0.004346306042445582,75,95,1988,1991
939,male ,USA,490,p,0.020408163265306117,0.006387435072946543,75,95,1988,1991
940,female,USA,578,p,0.020761245674740483,0.0059307153610150464,75,95,1988,1991
941,,USA,2048,p,0.0009765625,0.0006901967088561182,40,95,1988,1991
942,male ,USA,974,p,0.002053388090349076,0.0014504731535955164,40,95,1988,1991
943,female,USA,1104,p,0.0004528985507246377,0.0006403502166977137,40,95,1988,1991
944,,USA,1207,p,0.00041425020712510354,0.0005857169067526063,40,59,1988,1991
945,male ,USA,544,p,0.0009191176470588236,0.001299231156844258,40,59,1988,1991
946,female,USA,663,p,0.0007541478129713424,0.0010661238301378656,40,59,1988,1991
947,,USA,841,p,0.002378121284185493,0.00167958498899209,60,95,1988,1991
948,male ,USA,430,p,0.004651162790697674,0.003281211303343773,60,95,1988,1991
949,female,USA,441,p,0.0011337868480725626,0.00160250751319035,60,95,1988,1991
950,,USA,1925,p,0.0005194805194805195,0.0005193455719475293,40,95,1988,1991
951,male ,USA,982,p,0.0005091649694501019,0.0007198846652391077,40,95,1988,1991
952,female,USA,943,p,0.0010604453870625664,0.0010598829657092626,40,95,1988,1991
953,,USA,1053,p,0.0004748338081671415,0.0006713569631056985,40,59,1988,1991
954,male ,USA,521,p,0.0009596928982725527,0.0013565593033834091,40,59,1988,1991
955,female,USA,532,p,0.0009398496240601504,0.0013285233384466998,40,59,1988,1991
956,,USA,872,p,0.0011467889908256881,0.0011461312397014164,60,95,1988,1991
957,male ,USA,461,p,0.0010845986984815619,0.0015330221553293405,60,95,1988,1991
958,female,USA,411,p,0.0024330900243309003,0.002430128258139532,60,95,1988,1991
959,,AUS,5147,p,0.15115601321157954,0.004992862068030613,40,95,1992,1996
960,male ,AUS,2297,p,0.12015672616456248,0.006784161922575128,40,95,1992,1996
961,female,AUS,2850,p,0.176140350877193,0.0071356512303166935,40,95,1992,1996
962,,AUS,1263,p,0.03087885985748218,0.0048676347916694175,40,49,1992,1996
963,male ,AUS,558,p,0.03046594982078853,0.0072756499324538705,40,49,1992,1996
964,female,AUS,705,p,0.03120567375886525,0.006548442474567837,40,49,1992,1996
965,,AUS,1340,p,0.06865671641791045,0.006907867659665214,50,59,1992,1996
966,male ,AUS,628,p,0.044585987261146494,0.008235977950692438,50,59,1992,1996
967,female,AUS,712,p,0.0898876404494382,0.010719079685457572,50,59,1992,1996
968,,AUS,1211,p,0.14203137902559868,0.010031266825214559,60,69,1992,1996
969,male ,AUS,591,p,0.13028764805414553,0.013846681437572395,60,69,1992,1996
970,female,AUS,620,p,0.1532258064516129,0.014466181847332974,60,69,1992,1996
971,,AUS,811,p,0.2293464858199753,0.014762679778972294,70,79,1992,1996
972,male ,AUS,384,p,0.24479166666666666,0.021941488632958937,70,79,1992,1996
973,female,AUS,427,p,0.2154566744730679,0.01989640005438913,70,79,1992,1996
974,,AUS,403,p,0.4888337468982629,0.02490056228209388,80,89,1992,1996
975,male ,AUS,118,p,0.3898305084745763,0.04489749937706787,80,89,1992,1996
976,female,AUS,285,p,0.5298245614035088,0.029564707239633236,80,89,1992,1996
977,,AUS,119,p,0.773109243697479,0.03839329215386054,90,95,1992,1996
978,male ,AUS,18,p,0.7777777777777778,0.09799078929868854,90,95,1992,1996
979,female,AUS,101,p,0.7722772277227723,0.04172815267157407,90,95,1992,1996
980,,AUS,5147,p,0.13736156984651254,0.004798107120129506,40,95,1992,1996
981,male ,AUS,2297,p,0.11014366565084892,0.006532196092706916,40,95,1992,1996
982,female,AUS,2850,p,0.15929824561403508,0.006854946083663886,40,95,1992,1996
983,,AUS,1263,p,0.03087885985748218,0.0048676347916694175,40,49,1992,1996
984,male ,AUS,558,p,0.03046594982078853,0.0072756499324538705,40,49,1992,1996
985,female,AUS,705,p,0.03120567375886525,0.006548442474567837,40,49,1992,1996
986,,AUS,1340,p,0.06865671641791045,0.006907867659665214,50,59,1992,1996
987,male ,AUS,628,p,0.044585987261146494,0.008235977950692438,50,59,1992,1996
988,female,AUS,712,p,0.0898876404494382,0.010719079685457572,50,59,1992,1996
989,,AUS,1211,p,0.13872832369942195,0.00993300331386088,60,69,1992,1996
990,male ,AUS,591,p,0.12521150592216582,0.013613817052261107,60,69,1992,1996
991,female,AUS,620,p,0.15161290322580645,0.014403540716202541,60,69,1992,1996
992,,AUS,811,p,0.2120838471023428,0.014354344706788194,70,79,1992,1996
993,male ,AUS,384,p,0.2265625,0.021361955912331403,70,79,1992,1996
994,female,AUS,427,p,0.1990632318501171,0.01932327360948781,70,79,1992,1996
995,,AUS,403,p,0.4342431761786599,0.024690442797986,80,89,1992,1996
996,male ,AUS,118,p,0.3728813559322034,0.044516312981240584,80,89,1992,1996
997,female,AUS,285,p,0.4596491228070175,0.02952084049519943,80,89,1992,1996
998,,AUS,119,p,0.5126050420168067,0.045820357381327344,90,95,1992,1996
999,male ,AUS,18,p,0.16666666666666666,0.08784104611578833,90,95,1992,1996
1000,female,AUS,101,p,0.5742574257425742,0.049200120212572085,90,95,1992,1996
1001,,AUS,5147,p,0.013794443365067029,0.0016257685900270171,40,95,1992,1996
1002,male ,AUS,2297,p,0.010013060513713541,0.0020773881760061826,40,95,1992,1996
1003,female,AUS,2850,p,0.016842105263157894,0.002410390428697975,40,95,1992,1996
1004,,AUS,1263,p,0.00039588281868566897,0.0005597520202838287,40,49,1992,1996
1005,male ,AUS,558,p,0.0008960573476702508,0.0012666485771911028,40,49,1992,1996
1006,female,AUS,705,p,0.0007092198581560284,0.0010026326093993544,40,49,1992,1996
1007,,AUS,1340,p,0.00037313432835820896,0.0005275931686351285,50,59,1992,1996
1008,male ,AUS,628,p,0.0007961783439490446,0.0011255178878691752,50,59,1992,1996
1009,female,AUS,712,p,0.0007022471910112358,0.0009927787299255713,50,59,1992,1996
1010,,AUS,1211,p,0.003303055326176713,0.0016487978634320945,60,69,1992,1996
1011,male ,AUS,591,p,0.005076142131979695,0.002923264207374665,60,69,1992,1996
1012,female,AUS,620,p,0.0016129032258064516,0.0016116019724878815,60,69,1992,1996
1013,,AUS,811,p,0.01726263871763255,0.004573639154959037,70,79,1992,1996
1014,male ,AUS,384,p,0.018229166666666668,0.0068268892663850365,70,79,1992,1996
1015,female,AUS,427,p,0.016393442622950817,0.0061451410065548745,70,79,1992,1996
1016,,AUS,403,p,0.05459057071960298,0.011316607650042044,80,89,1992,1996
1017,male ,AUS,118,p,0.01694915254237288,0.0118828600286966,80,89,1992,1996
1018,female,AUS,285,p,0.07017543859649122,0.015131104992555038,80,89,1992,1996
1019,,AUS,119,p,0.2605042016806723,0.04023479018300564,90,95,1992,1996
1020,male ,AUS,18,p,0.6111111111111112,0.11490438561102645,90,95,1992,1996
1021,female,AUS,101,p,0.19801980198019808,0.03965294490504815,90,95,1992,1996
1022,,AUS,5147,p,0.006022925976296872,0.0010784868706882457,40,95,1992,1996
1023,male ,AUS,2297,p,0.0056595559425337396,0.0015652302520288758,40,95,1992,1996
1024,female,AUS,2850,p,0.00631578947368421,0.0014839374220749655,40,95,1992,1996
1025,,AUS,1263,p,0.00039588281868566897,0.0005597520202838287,40,49,1992,1996
1026,male ,AUS,558,p,0.0008960573476702508,0.0012666485771911028,40,49,1992,1996
1027,female,AUS,705,p,0.0007092198581560284,0.0010026326093993544,40,49,1992,1996
1028,,AUS,1340,p,0.00037313432835820896,0.0005275931686351285,50,59,1992,1996
1029,male ,AUS,628,p,0.0007961783439490446,0.0011255178878691752,50,59,1992,1996
1030,female,AUS,712,p,0.0007022471910112358,0.0009927787299255713,50,59,1992,1996
1031,,AUS,1211,p,0.002477291494632535,0.001428492221189059,60,69,1992,1996
1032,male ,AUS,591,p,0.00338409475465313,0.0023888639900630023,60,69,1992,1996
1033,female,AUS,620,p,0.0016129032258064516,0.0016116019724878815,60,69,1992,1996
1034,,AUS,811,p,0.013563501849568432,0.00406172068570235,70,79,1992,1996
1035,male ,AUS,384,p,0.018229166666666668,0.0068268892663850365,70,79,1992,1996
1036,female,AUS,427,p,0.00936768149882904,0.004661850765282467,70,79,1992,1996
